Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power,Torque,Odometer,Speedometer,Seating_Capacity,Seats_Material,Audiosystem,Basic_Warranty,Child_Safety_Locks,Handbrake
Toyota,Platinum Etios,Vxd,"Rs. 8,88,400",1364 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1510 mm,4369 mm,1695 mm,Sedan,4,20.32 km/litre,23.08 km/litre,23.59 km/litre,1020 kg,5,170 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,185/60R15,185/60R15,68PS@3800rpm,170Nm@1800-2400rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Toyota,Platinum Etios,Vx,"Rs. 7,78,400",1496 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,45 litres,Petrol,1510 mm,4369 mm,1695 mm,Sedan,4,"13,6 km/litre",16.3 km/litre,16.78 km/litre,990 kg,5,170 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,185/60R15,185/60R15,90PS@5600rpm,132Nm@3000rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,,Yes,Manual
Toyota,Platinum Etios,Gx,"Rs. 6,89,600",1496 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1510 mm,4369 mm,1695 mm,Sedan,4,13.6 km/litre,16.3 km/litre,16.78 km/litre,935 kg,5,170 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,175/70R15,175/70R15,90PS@5600rpm,132Nm@3000rpm,Digital,Analog,5,Fabric,Not on offer,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Toyota,Platinum Etios,Gxd,"Rs. 7,99,600",1364 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1510 mm,4369 mm,1695 mm,Sedan,4,20.3 km/litre,23.6 km/litre,23.59 km/litre,1020 kg,5,170 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,185/60R15,185/60R15,68PS@3800rpm,170Nm@1800-2400rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Toyota,Platinum Etios,Vxd Limited Edition,"Rs. 9,13,400",1364 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1510 mm,4369 mm,1695 mm,Sedan,4,20.32 km/litre,23.08 km/litre,23.59 km/litre,1020 kg,5,170 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,185/60R15,185/60R15,68PS@3800rpm,170Nm@1800-2400rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Toyota,Platinum Etios,Vx Limited Edition,"Rs. 8,03,400",1496 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,45 litres,Petrol,1510 mm,4369 mm,1695 mm,Sedan,4,13.6 km/litre,16.3 km/litre,16.78 km/litre,990 kg,5,170 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,185/60R15,185/60R15,90PS@5600rpm,132Nm@3000rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,,Yes,Manual
Toyota,Etios Cross,V,"Rs. 8,02,000",1496 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1555 mm,3895 mm,1735 mm,Hatchback,5,15 km/litre,16 km/litre,16.78 km/litre,950 kg,5,174 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,185/60R15,185/60R15,90PS@5600rpm,132Nm@3000rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Toyota,Etios Cross,G,"Rs. 6,50,000",1197 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1555 mm,3895 mm,1735 mm,Hatchback,5,"16,78 km/litre",,17.71 km/litre,935 kg,5,174 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,185/60R15,185/60R15,80PS@5600rpm,104Nm@3100rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Toyota,Etios Cross,Vd,"Rs. 7,97,500",1364 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1555 mm,3895 mm,1735 mm,Hatchback,5,18.1 km/litre,22.5 km/litre,23.59 km/litre,1030 kg,5,174 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,185/60R15,185/60R15,68PS@3800rpm,170Nm@1800-2400rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Toyota,Etios Cross,Gd,"Rs. 7,66,000",1364 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1555 mm,3895 mm,1735 mm,Hatchback,5,18.1 km/litre,22.5 km/litre,23.59 km/litre,1015 kg,5,174 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,185/60R15,185/60R15,68PS@3800rpm,170Nm@1800-2400rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Toyota,Etios Cross,1.2 X Edition,"Rs. 6,68,500",1197 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Petrol,1555 mm,3895 mm,1735 mm,Hatchback,5,16.78 km/litre,,17.71 km/litre,935 kg,5,174 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,185/60R15,185/60R15,80PS@5600rpm,104Nm@3100rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Toyota,Etios Cross,1.4 X Edition,"Rs. 8,16,000",1364 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,45 litres,Diesel,1555 mm,3895 mm,1735 mm,Hatchback,5,18.1 km/litre,22.5 km/litre,23.59 km/litre,1015 kg,5,174 mm,Ventilated Disc,Drum,MacPherson Strut,Torsion Beam,185/60R15,185/60R15,68PS@3800rpm,170Nm@1800-2400rpm,Digital,Analog,5,Fabric,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Toyota,Glanza,G Hybrid,"Rs. 7,21,900",1197 cc,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37 litres,Petrol,1540 mm,3995 mm,1745 mm,Hatchback,5,,,23.87 km/litre,910 kg,5,,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,195 / 55 R16,195 / 55 R16,89PS@6000 rpm,113Nm@4400 rpm,Digital,"Analog, Digital",5,Fabric,CD Player with USB & Aux-in,,Yes,Manual
Toyota,Glanza,V,"Rs. 7,58,200",1197 cc,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37 litres,Petrol,1540 mm,3995 mm,1745 mm,Hatchback,5,,,21.01 km/litre,890 kg,5,,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,195 / 55 R16,195 / 55 R16,82PS@6000 rpm,113Nm@4200 rpm,Digital,"Analog, Digital",5,Fabric,CD/MP3/DVD Player with USB & Aux-in,,Yes,Manual
Toyota,Glanza,G Cvt,"Rs. 8,29,900",1197 cc,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37 litres,Petrol,1540 mm,3995 mm,1745 mm,Hatchback,5,,,19.56 km/litre,935 kg,5,,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,195 / 55 R16,195 / 55 R16,82PS@6000 rpm,113Nm@4200 rpm,Digital,Digital,5,Fabric,CD Player with USB & Aux-in,,Yes,Manual
Toyota,Glanza,V Cvt,"Rs. 8,90,200",1197 cc,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37 litres,Petrol,1540 mm,3995 mm,1745 mm,Hatchback,5,,,19.56 km/litre,935 kg,5,,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,195 / 55 R16,195 / 55 R16,82PS@6000 rpm,113Nm@4200 rpm,"Digital, Analog","Analog, Digital",5,Fabric,CD/MP3/DVD Player with USB & Aux-in,,Yes,Manual
Toyota,Glanza,G Mt,"Rs. 6,97,900",1197 cc,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,37 litres,Petrol,1540 mm,3995 mm,1745 mm,Hatchback,5,,,19.56 km/litre,935 kg,5,,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,195 / 55 R16,195 / 55 R16,82PS@6000 rpm,113Nm@4200 rpm,Digital,Digital,5,Fabric,CD Player with USB & Aux-in,,Yes,Manual
Toyota,Land Cruiser Prado,Vx L,"Rs. 96,30,000",2982 cc,4,4WD,In-line,BS IV,"Front, Longitudinal",Injection,87 litres,Diesel,1880 mm,4840 mm,1885 mm,SUV,5,7 km/litre,11 km/litre,11.13 km/litre,,5,,Ventilated Disc,Ventilated Disc,Double wishbone,4-Link with Air Spring,265/60R18,265/60R18,173PS@3400rpm,410Nm@1600-2800rpm,Digital,Analog,7,Leather,DVD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Toyota,Innova Crysta,2.4 Gx 7 Str,"Rs. 16,05,000",2393 cc,4,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,55 litres,Diesel,1795 mm,4735 mm,1830 mm,MUV,5,12 km/litre,,15.4 km/litre,1805 kg,5,167 mm,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,205/65R16,205/65R16,150PS@3400rpm,343Nm@1400-2800rpm,Digital,Analog,7,Fabric,Not on offer,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Manual
Toyota,Innova Crysta,2.4 Vx 7 Str,"Rs. 19,27,000",2393 cc,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,55 litres,Diesel,1795 mm,4735 mm,1830 mm,MUV,5,12 km/litre,,15 km/litre,1815 kg,5,167 mm,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,205/65R16,205/65R16,150PS@3400rpm,343Nm@1400-2800rpm,Digital,Analog,7,Fabric,CD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Manual
Toyota,Innova Crysta,2.4 Gx 8 Str,"Rs. 16,10,000",2393 cc,4,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,55 litres,Diesel,1795 mm,4735 mm,1830 mm,MUV,5,12 km/litre,,15.4 km/litre,1825 kg,5,167 mm,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,205/65R16,205/65R16,150PS@3400rpm,343Nm@1400-2800rpm,Digital,Analog,8,Fabric,Not on offer,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Manual
Toyota,Innova Crysta,2.4 Vx 8 Str,"Rs. 19,32,000",2393 cc,4,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,55 litres,Diesel,1795 mm,4735 mm,1830 mm,MUV,5,12 km/litre,,15.4 km/litre,1820 kg,5,167 mm,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,215/55R17,215/55R17,150PS@3400rpm,343Nm@1400-2800rpm,Digital,Analog,8,Fabric,CD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Manual
Toyota,Innova Crysta,2.4 Zx 7 Str,"Rs. 21,13,000",2393 cc,4,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,55 litres,Diesel,1795 mm,4735 mm,1830 mm,MUV,5,12 km/litre,,15.1 km/litre,1870 kg,5,167 mm,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,215/55R17,215/55R17,150PS@3400rpm,343Nm@1400-2800rpm,Digital,Analog,7,Fabric,CD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Manual
Toyota,Innova Crysta,2.7 Gx At 8 Str,"Rs. 16,20,000",2694 cc,4,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,55 litres,Petrol,1795 mm,4735 mm,1830 mm,MUV,5,11.2 km/litre,,10.83 km/litre,1825 kg,6,167 mm,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,205/65R16,205/65R16,166PS@5200rpm,245Nm@4000rpm,Digital,Analog,8,Fabric,CD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Manual
Toyota,Innova Crysta,2.7 Gx At 7 Str,"Rs. 16,15,000",2694 cc,4,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,55 litres,Petrol,1795 mm,4735 mm,1830 mm,MUV,5,11.2 km/litre,,10.83 km/litre,1825 kg,6,167 mm,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,205/65R16,205/65R16,166PS@3400rpm,245Nm@1200-3400RPM,Digital,Analog,7,Fabric,CD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Manual
Toyota,Innova Crysta,2.7 Zx At 7 Str,"Rs. 21,03,000",2393 cc,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,55 litres,Petrol,1795 mm,4735 mm,1830 mm,MUV,5,11.2 km/litre,,10.75 km/litre,1870 kg,6,167 mm,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,215/55R17,215/55R17,164 bhp @ 5200 rpm,245 Nm @ 4000 rpm,Digital,Analog,7,Fabric,CD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Manual
Toyota,Innova Crysta,2.7 Vx 7 Str,"Rs. 18,07,000",2393 cc,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,55 litres,Petrol,1795 mm,4735 mm,1830 mm,MUV,5,11.2 km/litre,,11.25 km/litre,1815 kg,5,167 mm,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,205/65R16,205/65R16,150PS@3400rpm,343Nm@1400-2800rpm,Digital,Analog,7,Fabric,CD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Manual
Toyota,Innova Crysta,2.7 Gx Mt 7 Str,"Rs. 14,93,000",2755 cc,4,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,55 litres,Petrol,1795 mm,4735 mm,1830 mm,MUV,5,11.2 km/litre,,11.25 km/litre,1825 kg,6,167 mm,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,205/65R16,205/65R16,174PS@3400rpm,360Nm@1200-3400rpm,Digital,Analog,7,Fabric,Not on offer,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Manual
Toyota,Innova Crysta,2.7 Gx Mt 8 Str,"Rs. 14,98,000",2755 cc,4,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,55 litres,Petrol,1795 mm,4735 mm,1830 mm,MUV,5,11.2 km/litre,,11.25 km/litre,1825 kg,6,167 mm,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,205/65R16,205/65R16,174PS@3400rpm,360Nm@1200-3400rpm,Digital,Analog,8,Fabric,Not on offer,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Manual
Toyota,Innova Crysta,Touring Sport 2.4 Vx 7 Str,"Rs. 20,97,000",2393 cc,4,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,55 litres,Diesel,1795 mm,4735 mm,1830 mm,MUV,5,12 km/litre,,15 km/litre,1828 kg,5,167 mm,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,205/65R16,205/65R16,150PS@3400rpm,343Nm@1400-2800rpm,Digital,Analog,7,Fabric,CD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Manual
Toyota,Innova Crysta,Touring Sport 2.7 Vx 7 Str,"Rs. 18,92,000",2393 cc,4,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,55 litres,Petrol,1795 mm,4735 mm,1830 mm,MUV,5,11.2 km/litre,,11.25 km/litre,1815 kg,5,167 mm,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,205/65R16,205/65R16,166PS@5200rpm,245Nm@4000rpm,Digital,Analog,7,Fabric,CD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Manual
Toyota,Innova Crysta,Touring Sport 2.7 Zx At 7 Str,"Rs. 21,71,000",2694 cc,4,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,55 litres,Petrol,1795 mm,4735 mm,1830 mm,MUV,5,11.2 km/litre,,10.75 km/litre,1870 kg,6,167 mm,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,215/55R17,215/55R17,166PS@5200rpm,245Nm@4000rpm,Digital,Analog,7,Leather,CD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Manual
Toyota,Innova Crysta,2.4 G Plus 7 Str,"Rs. 15,92,000",2393 cc,4,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,55 litres,Diesel,1795 mm,4735 mm,1830 mm,MUV,5,12 km/litre,,15.4 km/litre,1805 kg,5,167 mm,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,205/65R16,205/65R16,150PS@3400rpm,343Nm@1400-2800rpm,Digital,Analog,7,Fabric,Not on offer,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Manual
Toyota,Innova Crysta,2.4 G Plus 8 Str,"Rs. 15,87,000",2393 cc,4,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,55 litres,Diesel,1795 mm,4735 mm,1830 mm,MUV,5,12 km/litre,,15.1 km/litre,1825 kg,5,167 mm,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,205/65R16,205/65R16,150PS@3400rpm,343Nm@1400-2800rpm,Digital,Analog,8,Fabric,Not on offer,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Manual
Toyota,Corolla Altis,G Petrol,"Rs. 16,45,000",1798 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55 litres,Petrol,1475 mm,4620 mm,1775 mm,Sedan,4,9.5 km/litre,,16.7 km/litre,1220 kg,6,175 mm,Ventilated Disc,Solid Disc,MacPherson Strut,Torsion Beam,195/65R15,195/65R15,140PS@6400rpm,173Nm@4000rpm,Digital,Analog,5,Fabric,DVD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Toyota,Corolla Altis,G At Petrol,"Rs. 18,06,000",1798 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55 litres,Petrol,1475 mm,4620 mm,1775 mm,Sedan,4,9.5 km/litre,,16.7 km/litre,1260 kg,7,175 mm,Ventilated Disc,Solid Disc,MacPherson Strut,Torsion Beam,195/65R15,195/65R15,140PS@6400rpm,173Nm@4000rpm,Digital,Analog,5,Fabric,DVD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Toyota,Corolla Altis,Gl Petrol,"Rs. 18,82,000",1798 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55 litres,Petrol,1475 mm,4620 mm,1775 mm,Sedan,4,9.5 km/litre,,16.7 km/litre,1280 kg,6,175 mm,Ventilated Disc,Solid Disc,MacPherson Strut,Torsion Beam,205/55R16,205/55R16,140PS@6400rpm,173Nm@4000rpm,Digital,Analog,5,Leather,DVD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Toyota,Corolla Altis,Gl Diesel,"Rs. 19,36,000",1364 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Diesel,1475 mm,4620 mm,1775 mm,Sedan,4,18.2 km/litre,21 km/litre,21 km/litre,1270 kg,6,175 mm,Ventilated Disc,Solid Disc,MacPherson Strut,Torsion Beam,195/65 R15,195/65 R15,88.4PS@3800rpm,205Nm@1800-2800rpm,Digital,Analog,5,Leather,DVD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Toyota,Corolla Altis,G Diesel,"Rs. 17,71,000",1364 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,43 litres,Diesel,1475 mm,4620 mm,1775 mm,Sedan,4,18.4 km/litre,21 km/litre,21 km/litre,1230 kg,6,175 mm,Ventilated Disc,Solid Disc,MacPherson Strut,Torsion Beam,195/65 R15,195/65 R15,88.4PS@3800rpm,205Nm@1800-2800rpm,Digital,Analog,5,Fabric,DVD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Toyota,Corolla Altis,Vl At Petrol,"Rs. 20,19,000",1798 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,55 litres,Petrol,1475 mm,4620 mm,1775 mm,Sedan,4,9.5 km/litre,,16.7 km/litre,1310 kg,6,175 mm,Ventilated Disc,Solid Disc,MacPherson Strut,Torsion Beam,205/55R16,205/55R16,140PS@6400rpm,173Nm@4000rpm,Digital,Analog,5,Leather,DVD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Toyota,Fortuner,2.8 4X2 At,"Rs. 32,05,000",2755 cc,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,80 litres,Diesel,1835 mm,4795 mm,1855 mm,SUV,5,12.55 km/litre,12.9 km/litre,12.9 km/litre,1970 kg,5,220 mm,Ventilated Disc,Ventilated Disc,Double wishbone,4-Link with Coil Spring,265/65R17,265/65R17,177PS@3400rpm,450Nm@1600-2400rpm,Digital,Analog,7,Leather,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Toyota,Fortuner,2.8 4X2 Mt,"Rs. 30,19,000",2755 cc,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,80 litres,Diesel,1835 mm,4795 mm,1855 mm,SUV,5,"12,55 km/litre",14.24 km/litre,14.24 km/litre,1970 kg,5,220 mm,Ventilated Disc,Ventilated Disc,Double wishbone,4-Link with Coil Spring,265/65R17,265/65R17,177PS@3400rpm,420Nm@1600-2400rpm,Digital,Analog,7,Leather,CD/MP3/DVD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Toyota,Fortuner,2.8 4X4 Mt,"Rs. 32,16,000",2755 cc,4,4WD,In-line,BS IV,"Front, Transverse",Injection,80 litres,Diesel,1835 mm,4795 mm,1855 mm,SUV,5,"12,55 km/litre",14.24 km/litre,14.24 km/litre,,5,,Ventilated Disc,Ventilated Disc,Double wishbone,4-Link with Coil Spring,265/60R18,265/60R18,177PS@3400rpm,420Nm@1600-2400rpm,Digital,Analog,7,Leather,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Toyota,Fortuner,2.8 4X4 At,"Rs. 33,95,000",2755 cc,4,4WD,In-line,BS IV,"Front, Transverse",Injection,80 litres,Diesel,1835 mm,4795 mm,1855 mm,SUV,5,"12,55 km/litre",12.9 km/litre,12.9 km/litre,,5,,Ventilated Disc,Ventilated Disc,Double wishbone,4-Link with Coil Spring,265/60R18,265/60R18,177PS@3400rpm,450Nm@1600-2400rpm,Digital,Analog,7,Leather,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Toyota,Fortuner,2.7 4X2 At,"Rs. 29,77,000",2694 cc,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,80 litres,Petrol,1835 mm,4795 mm,1855 mm,SUV,5,7.8 km/litre,10.26 km/litre,10.26 km/litre,,5,,Ventilated Disc,Ventilated Disc,Double wishbone,4-Link with Coil Spring,265/65R17,265/65R17,166PS@5200rpm,245Nm@4000rpm,Digital,Analog,7,Leather,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Toyota,Fortuner,2.7 4X2 Mt,"Rs. 28,18,000",2694 cc,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,80 litres,Petrol,1835 mm,4795 mm,1855 mm,SUV,5,7.8 km/litre,10.01 km/litre,10.01 km/litre,,5,,Ventilated Disc,Ventilated Disc,Double wishbone,4-Link with Coil Spring,265/65R17,265/65R17,166PS@5200rpm,245Nm@4000rpm,Digital,Analog,7,Leather,CD/MP3/DVD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Toyota,Fortuner,Trd Celebratory Edition,"Rs. 34,20,000",2755 cc,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,80 litres,Diesel,1835 mm,4795 mm,1855 mm,SUV,5,12.55 km/litre,12.9 km/litre,12.9 km/litre,1970 kg,6,220 mm,Ventilated Disc,Ventilated Disc,Double wishbone,4-Link with Coil Spring,265/65R18,265/65R18,177PS@3400rpm,450Nm@1600-2400rpm,Digital,Analog,7,Leather,CD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Toyota,Land Cruiser,Vx,"Rs. 1,46,99,000",4461 cc,8,AWD (All Wheel Drive),V,BS IV,"Front, Longitudinal",Injection,93 litres,Diesel,1910 mm,4950 mm,1980 mm,SUV,5,5.3 km/litre,9 km/litre,9 km/litre,2740 kg,6,225 mm,Ventilated Disc,Ventilated Disc,Double wishbone,Four link with coil spring,285/60R18,285/60R18,265PS@3400rpm,650Nm@1600-2600rpm,Digital,Analog,7,Leather,DVD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Automatic
Toyota,Prius,Z8,"Rs. 45,09,000",1798 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,43 litres,Hybrid,1490 mm,4540 mm,1760 mm,Sedan,4,15.1 km/litre,18.7 km/litre,23.9 km/litre,,5,165 mm,Ventilated Disc,Solid Disc,MacPherson struts (gas-filled shock absorbers with a stabilizer bar),Double wishbone,195/65R15,195/65R15,98PS@5200rpm,142Nm@3600rpm,Digital,Analog,5,Leather,CD/MP3/DVD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
Toyota,Camry,Hybrid,"Rs. 37,88,000",2487 cc,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,50 litres,Hybrid,1455 mm,4885 mm,1840 mm,Sedan,4,,,23.2 km/litre,1665 kg,,,Ventilated Disc,Ventilated Disc,MacPherson Strut,Double wishbones,235/45R18,235/45R18,178PS@5700rpm,221Nm@3600-5200rpm,Digital,Analog,5,Leather,DVD Player with USB & Aux-in,3 years /100000 Kms (years/distance whichever comes first),Yes,Manual
